# ICODE=0, JCODE=0
# Normalized GAUSSIAN BF, SIGMA_GAUSS=0.3
# NSAMPLE=20000000, Tblast=100, UPERPblast(x,y)=(0.75,0.75)
# BARYON_FUDGE=0.75
# ------- normalization=0.324601 -----------------
#dely    BF    dB     BFVar
0.050  0.5547  0.0002  0.0047
0.150  0.5090  0.0002  0.0045
0.250  0.4527  0.0002  0.0039
0.350  0.3906  0.0002  0.0030
0.450  0.3284  0.0002  0.0040
0.550  0.2671  0.0002  0.0020
0.650  0.2121  0.0001  0.0027
0.750  0.1635  0.0001  0.0023
0.850  0.1224  0.0001  0.0021
0.950  0.0889  0.0001  0.0014
1.050  0.0621  0.0001  0.0015
1.150  0.0410  0.0000  0.0010
1.250  0.0262  0.0000  0.0008
1.350  0.0150  0.0000  0.0006
1.450  0.0076  0.0000  0.0005
1.550  0.0035  0.0000  0.0002
1.650  0.0010  0.0000  0.0002
1.750  0.0001  0.0000  0.0001
