# ICODE=321, JCODE=-2212
# Normalized GAUSSIAN BF, SIGMA_GAUSS=0.3
# NSAMPLE=20000000, Tblast=100, UPERPblast(x,y)=(0.75,0.75)
# BARYON_FUDGE=0.75
# ------- normalization=0.0299973 -----------------
#dely    BF    dB     BFVar
0.050  0.0446  0.0002  0.0033
0.150  0.0423  0.0002  0.0038
0.250  0.0386  0.0002  0.0019
0.350  0.0372  0.0002  0.0021
0.450  0.0330  0.0002  0.0013
0.550  0.0278  0.0002  0.0019
0.650  0.0236  0.0002  0.0019
0.750  0.0182  0.0002  0.0022
0.850  0.0142  0.0002  0.0010
0.950  0.0091  0.0002  0.0009
1.050  0.0057  0.0001  0.0006
1.150  0.0034  0.0001  0.0005
1.250  0.0015  0.0001  0.0003
1.350  0.0006  0.0000  0.0001
1.450  0.0001  0.0000  0.0000
1.550  0.0000  0.0000  0.0000
1.650  0.0000  0.0000  0.0000
1.750  0.0000  0.0000  0.0000
