# ICODE=2212, JCODE=-2212
# Normalized GAUSSIAN BF, SIGMA_GAUSS=0.3
# NSAMPLE=20000000, Tblast=100, UPERPblast(x,y)=(0.75,0.75)
# BARYON_FUDGE=0.75
# ------- normalization=0.144428 -----------------
#dely    BF    dB     BFVar
0.050  0.3584  0.0026  0.0215
0.150  0.2956  0.0023  0.0255
0.250  0.2315  0.0021  0.0101
0.350  0.1573  0.0017  0.0164
0.450  0.1242  0.0016  0.0074
0.550  0.0900  0.0014  0.0047
0.650  0.0664  0.0013  0.0045
0.750  0.0492  0.0011  0.0066
0.850  0.0322  0.0009  0.0029
0.950  0.0192  0.0007  0.0033
1.050  0.0110  0.0005  0.0019
1.150  0.0062  0.0003  0.0013
1.250  0.0022  0.0002  0.0010
1.350  0.0009  0.0001  0.0003
1.450  0.0001  0.0000  0.0000
1.550  0.0000  0.0000  0.0000
1.650  0.0000  0.0000  0.0000
1.750  0.0000  0.0000  0.0000
