# ICODE=2212, JCODE=-2212
# Normalized GAUSSIAN BF, SIGMA_GAUSS=0.3
# NSAMPLE=20000000, Tblast=100, UPERPblast(x,y)=(0.75,0.75)
# BARYON_FUDGE=0.75
# ------- normalization=0 -----------------
#dely    BF_mean   BF_sq    BF_var    Samples
0.050   0.2652  0.0714  0.0320 2000000
0.150   0.2630  0.0707  0.0400 2000000
0.250   0.2275  0.0522  0.0213 2000000
0.350   0.1863  0.0351  0.0209 2000000
0.450   0.1500  0.0230  0.0232 2000000
0.550   0.1316  0.0177  0.0202 2000000
0.650   0.0747  0.0060  0.0195 2000000
0.750   0.0696  0.0051  0.0143 2000000
0.850   0.0507  0.0027  0.0113 2000000
0.950   0.0273  0.0008  0.0072 2000000
1.050   0.0156  0.0003  0.0053 2000000
1.150   0.0116  0.0002  0.0066 2000000
1.250   0.0022  0.0000  0.0030 2000000
1.350   0.0019  0.0000  0.0032 2000000
1.450   0.0001  0.0000  0.0001 2000000
1.550   0.0000  0.0000  0.0000 2000000
1.650   0.0000  0.0000  0.0000 2000000
1.750   0.0000  0.0000  0.0000 2000000
0.050   0.2650  0.0708  0.0228 4000000
0.150   0.2480  0.0625  0.0320 4000000
0.250   0.2197  0.0485  0.0170 4000000
0.350   0.1872  0.0353  0.0149 4000000
0.450   0.1464  0.0217  0.0168 4000000
0.550   0.1281  0.0166  0.0147 4000000
0.650   0.0860  0.0077  0.0182 4000000
0.750   0.0640  0.0042  0.0116 4000000
0.850   0.0470  0.0023  0.0088 4000000
0.950   0.0326  0.0011  0.0074 4000000
1.050   0.0165  0.0003  0.0040 4000000
1.150   0.0101  0.0001  0.0050 4000000
1.250   0.0032  0.0000  0.0024 4000000
1.350   0.0012  0.0000  0.0023 4000000
1.450   0.0001  0.0000  0.0001 4000000
1.550   0.0000  0.0000  0.0000 4000000
1.650   0.0000  0.0000  0.0000 4000000
1.750   0.0000  0.0000  0.0000 4000000
0.050   0.2646  0.0704  0.0187 6000000
0.150   0.2437  0.0601  0.0269 6000000
0.250   0.2166  0.0471  0.0146 6000000
0.350   0.1870  0.0351  0.0122 6000000
0.450   0.1472  0.0219  0.0138 6000000
0.550   0.1262  0.0161  0.0123 6000000
0.650   0.0898  0.0083  0.0159 6000000
0.750   0.0624  0.0040  0.0098 6000000
0.850   0.0460  0.0022  0.0074 6000000
0.950   0.0333  0.0011  0.0061 6000000
1.050   0.0169  0.0003  0.0033 6000000
1.150   0.0102  0.0001  0.0041 6000000
1.250   0.0034  0.0000  0.0019 6000000
1.350   0.0010  0.0000  0.0019 6000000
1.450   0.0001  0.0000  0.0001 6000000
1.550   0.0000  0.0000  0.0000 6000000
1.650   0.0000  0.0000  0.0000 6000000
1.750   0.0000  0.0000  0.0000 6000000
0.050   0.2621  0.0690  0.0168 8000000
0.150   0.2400  0.0582  0.0242 8000000
0.250   0.2149  0.0463  0.0130 8000000
0.350   0.1869  0.0350  0.0106 8000000
0.450   0.1471  0.0218  0.0120 8000000
0.550   0.1239  0.0155  0.0115 8000000
0.650   0.0907  0.0084  0.0138 8000000
0.750   0.0621  0.0039  0.0085 8000000
0.850   0.0457  0.0021  0.0064 8000000
0.950   0.0332  0.0011  0.0053 8000000
1.050   0.0169  0.0003  0.0029 8000000
1.150   0.0103  0.0001  0.0035 8000000
1.250   0.0034  0.0000  0.0017 8000000
1.350   0.0010  0.0000  0.0017 8000000
1.450   0.0002  0.0000  0.0001 8000000
1.550   0.0000  0.0000  0.0000 8000000
1.650   0.0000  0.0000  0.0000 8000000
1.750   0.0000  0.0000  0.0000 8000000
