# ICODE=2212, JCODE=-2212
# Normalized GAUSSIAN BF, SIGMA_GAUSS=0.3
# NSAMPLE=20000000, Tblast=100, UPERPblast(x,y)=(0.75,0.75)
# BARYON_FUDGE=0.75
# ------- normalization=0.0773411 -----------------
#dely    BF    dB     BFVar
0.050  0.1025  0.0012  0.0042
0.150  0.0996  0.0012  0.0068
0.250  0.0960  0.0012  0.0045
0.350  0.0928  0.0012  0.0038
0.450  0.0892  0.0013  0.0050
0.550  0.0780  0.0012  0.0029
0.650  0.0648  0.0011  0.0051
0.750  0.0517  0.0011  0.0029
0.850  0.0395  0.0009  0.0061
0.950  0.0269  0.0008  0.0502
1.050  0.0180  0.0006  0.0015
1.150  0.0081  0.0004  0.0018
1.250  0.0046  0.0003  0.0008
1.350  0.0015  0.0001  0.0003
1.450  0.0003  0.0001  0.0001
1.550  0.0000  0.0000  0.0000
1.650  0.0000  0.0000  0.0000
1.750  0.0000  0.0000  0.0000
