# ICODE=1701080941, JCODE=0
# Normalized GAUSSIAN BF, SIGMA_GAUSS=0.3
# NSAMPLE=5000000, Tblast=100, UPERPblast(x,y)=(0.75,0.75)
# BARYON_FUDGE=0.75
# ------- normalization=-0.0898144 -----------------
#dely    BF
0.050 -0.1075 -0.0001
0.150 -0.0948 -0.0001
0.250 -0.0910 -0.0001
0.350 -0.0836 -0.0001
0.450 -0.0766 -0.0001
0.550 -0.0685 -0.0001
0.650 -0.0611 -0.0001
0.750 -0.0554 -0.0001
0.850 -0.0492 -0.0001
0.950 -0.0436 -0.0001
1.050 -0.0390 -0.0001
1.150 -0.0337 -0.0001
1.250 -0.0290 -0.0001
1.350 -0.0229 -0.0001
1.450 -0.0189 -0.0001
1.550 -0.0132 -0.0001
1.650 -0.0074 -0.0000
1.750 -0.0026 -0.0000
