# ICODE=0, JCODE=0
# Normalized GAUSSIAN BF, SIGMA_GAUSS=0.3
# NSAMPLE=20000000, Tblast=100, UPERPblast(x,y)=(0.75,0.75)
# BARYON_FUDGE=0.75
# ------- normalization=0.335773 -----------------
#dely    BF    dB     BFVar
0.050  0.5890  0.0003  0.0045
0.150  0.5371  0.0003  0.0064
0.250  0.4761  0.0002  0.0036
0.350  0.4101  0.0002  0.0024
0.450  0.3410  0.0002  0.0045
0.550  0.2770  0.0002  0.0018
0.650  0.2175  0.0001  0.0027
0.750  0.1658  0.0001  0.0021
0.850  0.1223  0.0001  0.0018
0.950  0.0863  0.0001  0.0023
1.050  0.0593  0.0001  0.0020
1.150  0.0369  0.0000  0.0014
1.250  0.0224  0.0000  0.0014
1.350  0.0115  0.0000  0.0010
1.450  0.0046  0.0000  0.0004
1.550  0.0015  0.0000  0.0004
1.650 -0.0003 -0.0000  0.0004
1.750 -0.0004 -0.0000  0.0002
