# ICODE=1701080941, JCODE=0
# Normalized GAUSSIAN BF, SIGMA_GAUSS=0.3
# NSAMPLE=1000000, Tblast=100, UPERPblast(x,y)=(0.75,0.75)
# BARYON_FUDGE=0.75
# ------- normalization=0.138049 -----------------
#dely    BF
0.050  0.2475  0.0005
0.150  0.2193  0.0005
0.250  0.1979  0.0004
0.350  0.1671  0.0004
0.450  0.1458  0.0004
0.550  0.1163  0.0003
0.650  0.0930  0.0003
0.750  0.0730  0.0002
0.850  0.0495  0.0002
0.950  0.0360  0.0001
1.050  0.0236  0.0001
1.150  0.0122  0.0001
1.250  0.0043  0.0000
1.350  0.0009  0.0000
1.450 -0.0006 -0.0000
1.550 -0.0019 -0.0000
1.650 -0.0025 -0.0000
1.750 -0.0008 -0.0000
