# ICODE=211, JCODE=-211
# Normalized GAUSSIAN BF, SIGMA_GAUSS=0.3
# NSAMPLE=20000000, Tblast=100, UPERPblast(x,y)=(0.75,0.75)
# BARYON_FUDGE=0.75
# ------- normalization=0.301169 -----------------
#dely    BF    dB     BFVar
0.050  0.5407  0.0003  0.0033
0.150  0.5009  0.0003  0.0046
0.250  0.4420  0.0003  0.0024
0.350  0.3745  0.0002  0.0035
0.450  0.3100  0.0002  0.0042
0.550  0.2478  0.0002  0.0022
0.650  0.1908  0.0002  0.0018
0.750  0.1414  0.0001  0.0029
0.850  0.1012  0.0001  0.0021
0.950  0.0694  0.0001  0.0015
1.050  0.0438  0.0001  0.0010
1.150  0.0273  0.0000  0.0010
1.250  0.0137  0.0000  0.0007
1.350  0.0063  0.0000  0.0008
1.450  0.0024  0.0000  0.0005
1.550  0.0001  0.0000  0.0003
1.650 -0.0004 -0.0000  0.0002
1.750 -0.0001 -0.0000  0.0000
