# ICODE=0, JCODE=0
# Normalized GAUSSIAN BF, SIGMA_GAUSS=0.3
# NSAMPLE=20000000, Tblast=100, UPERPblast(x,y)=(0.75,0.75)
# BARYON_FUDGE=0.75
# ------- normalization=0.279366 -----------------
#dely    BF    dB     BFVar
0.050  0.4780  0.0002  0.0048
0.150  0.4376  0.0002  0.0041
0.250  0.3858  0.0002  0.0038
0.350  0.3305  0.0002  0.0032
0.450  0.2762  0.0002  0.0043
0.550  0.2255  0.0001  0.0058
0.650  0.1788  0.0001  0.0026
0.750  0.1405  0.0001  0.0025
0.850  0.1057  0.0001  0.0043
0.950  0.0774  0.0001  0.0029
1.050  0.0575  0.0001  0.0017
1.150  0.0391  0.0000  0.0013
1.250  0.0260  0.0000  0.0007
1.350  0.0165  0.0000  0.0033
1.450  0.0098  0.0000  0.0008
1.550  0.0057  0.0000  0.0004
1.650  0.0027  0.0000  0.0003
1.750  0.0005  0.0000  0.0002
