# ICODE=321, JCODE=-321
# Normalized GAUSSIAN BF, SIGMA_GAUSS=0.3
# NSAMPLE=100000, Tblast=100, UPERPblast(x,y)=(0.75,0.75)
# BARYON_FUDGE=0.75
# ------- normalization=-0.0690391 -----------------
#dely    BF
0.050 -0.0877 -0.0040
0.150 -0.0996 -0.0048
0.250 -0.0852 -0.0041
0.350 -0.0540 -0.0029
0.450 -0.0885 -0.0054
0.550 -0.0586 -0.0039
0.650 -0.0531 -0.0037
0.750 -0.0459 -0.0039
0.850 -0.0364 -0.0034
0.950 -0.0254 -0.0025
1.050 -0.0307 -0.0037
1.150 -0.0113 -0.0018
1.250 -0.0080 -0.0015
1.350 -0.0032 -0.0009
1.450 -0.0032 -0.0011
1.550  0.0002  0.0001
1.650  0.0000  0.0000
1.750  0.0000  0.0000
