# ICODE=211, JCODE=-211
# Normalized GAUSSIAN BF, SIGMA_GAUSS=0.3
# NSAMPLE=5000000, Tblast=100, UPERPblast(x,y)=(0.75,0.75)
# BARYON_FUDGE=0.75
# ------- normalization=0.230945 -----------------
#dely    BF
0.050  0.4410  0.0004
0.150  0.4012  0.0004
0.250  0.3564  0.0004
0.350  0.3001  0.0003
0.450  0.2461  0.0003
0.550  0.1943  0.0003
0.650  0.1418  0.0002
0.750  0.1014  0.0002
0.850  0.0696  0.0001
0.950  0.0406  0.0001
1.050  0.0210  0.0001
1.150  0.0077  0.0000
1.250  0.0015  0.0000
1.350 -0.0036 -0.0000
1.450 -0.0049 -0.0000
1.550 -0.0031 -0.0000
1.650 -0.0015 -0.0000
1.750 -0.0002 -0.0000
