# ICODE=211, JCODE=-211
# Normalized GAUSSIAN BF, SIGMA_GAUSS=0.3
# NSAMPLE=100000, Tblast=100, UPERPblast(x,y)=(0.75,0.75)
# BARYON_FUDGE=0.75
# ------- normalization=0.271732 -----------------
#dely    BF
0.050  0.4707  0.0029
0.150  0.4527  0.0029
0.250  0.3852  0.0026
0.350  0.3345  0.0025
0.450  0.2829  0.0023
0.550  0.2434  0.0022
0.650  0.1789  0.0018
0.750  0.1262  0.0015
0.850  0.0950  0.0013
0.950  0.0660  0.0011
1.050  0.0389  0.0007
1.150  0.0199  0.0005
1.250  0.0106  0.0003
1.350  0.0083  0.0003
1.450  0.0040  0.0002
1.550  0.0008  0.0001
1.650 -0.0006 -0.0001
1.750 -0.0001 -0.0000
