# ICODE=0, JCODE=0
# Normalized GAUSSIAN BF, SIGMA_GAUSS=0.3
# NSAMPLE=20000000, Tblast=100, UPERPblast(x,y)=(0.75,0.75)
# BARYON_FUDGE=0.75
# ------- normalization=0.249115 -----------------
#dely    BF    dB     BFVar
0.050  0.3334  0.0002  0.0032
0.150  0.3112  0.0002  0.0035
0.250  0.2863  0.0002  0.0022
0.350  0.2619  0.0002  0.0022
0.450  0.2366  0.0002  0.0022
0.550  0.2078  0.0001  0.0020
0.650  0.1816  0.0001  0.0020
0.750  0.1549  0.0001  0.0011
0.850  0.1300  0.0001  0.0013
0.950  0.1061  0.0001  0.0014
1.050  0.0842  0.0001  0.0020
1.150  0.0655  0.0001  0.0011
1.250  0.0490  0.0001  0.0012
1.350  0.0349  0.0000  0.0009
1.450  0.0231  0.0000  0.0005
1.550  0.0149  0.0000  0.0006
1.650  0.0076  0.0000  0.0004
1.750  0.0021  0.0000  0.0003
