# ICODE=211, JCODE=-211
# Normalized GAUSSIAN BF, SIGMA_GAUSS=0.3
# NSAMPLE=100000, Tblast=100, UPERPblast(x,y)=(0.75,0.75)
# BARYON_FUDGE=0.1
# ------- normalization=0.170066 -----------------
#dely    BF
0.050  0.2751  0.0022
0.150  0.1996  0.0016
0.250  0.2068  0.0018
0.350  0.1517  0.0014
0.450  0.1941  0.0018
0.550  0.1680  0.0017
0.650  0.1121  0.0012
0.750  0.1181  0.0014
0.850  0.0653  0.0009
0.950  0.0328  0.0005
1.050  0.0509  0.0008
1.150  0.0452  0.0008
1.250  0.0306  0.0007
1.350  0.0498  0.0012
1.450 -0.0074 -0.0002
1.550  0.0069  0.0003
1.650  0.0014  0.0001
1.750 -0.0004 -0.0001
