# ICODE=1701080941, JCODE=0
# Normalized GAUSSIAN BF, SIGMA_GAUSS=0.3
# NSAMPLE=5000000, Tblast=100, UPERPblast(x,y)=(0.75,0.75)
# BARYON_FUDGE=0.75
# ------- normalization=-0.0331211 -----------------
#dely    BF
0.050 -0.0588 -0.0000
0.150 -0.0563 -0.0000
0.250 -0.0464 -0.0000
0.350 -0.0373 -0.0000
0.450 -0.0299 -0.0000
0.550 -0.0217 -0.0000
0.650 -0.0149 -0.0000
0.750 -0.0122 -0.0000
0.850 -0.0075 -0.0000
0.950 -0.0061 -0.0000
1.050 -0.0060 -0.0000
1.150 -0.0068 -0.0000
1.250 -0.0072 -0.0000
1.350 -0.0068 -0.0000
1.450 -0.0052 -0.0000
1.550 -0.0046 -0.0000
1.650 -0.0028 -0.0000
1.750 -0.0009 -0.0000
