# ICODE=211, JCODE=-211
# Normalized GAUSSIAN BF, SIGMA_GAUSS=0.3
# NSAMPLE=20000000, Tblast=100, UPERPblast(x,y)=(0.75,0.75)
# BARYON_FUDGE=0.75
# ------- normalization=0.25641 -----------------
#dely    BF    dB     BFVar
0.050  0.4494  0.0002  0.0071
0.150  0.4118  0.0002  0.0053
0.250  0.3667  0.0002  0.0035
0.350  0.3136  0.0002  0.0056
0.450  0.2601  0.0002  0.0035
0.550  0.2099  0.0001  0.0038
0.650  0.1656  0.0001  0.0040
0.750  0.1259  0.0001  0.0017
0.850  0.0907  0.0001  0.0017
0.950  0.0643  0.0001  0.0016
1.050  0.0441  0.0001  0.0014
1.150  0.0278  0.0000  0.0010
1.250  0.0175  0.0000  0.0011
1.350  0.0098  0.0000  0.0006
1.450  0.0049  0.0000  0.0004
1.550  0.0020  0.0000  0.0002
1.650  0.0003  0.0000  0.0001
1.750  0.0000  0.0000  0.0000
