# ICODE=0, JCODE=0
# Normalized GAUSSIAN BF, SIGMA_GAUSS=0.3
# NSAMPLE=20000000, Tblast=100, UPERPblast(x,y)=(0.75,0.75)
# BARYON_FUDGE=0.75
# ------- normalization=0.282304 -----------------
#dely    BF    dB     BFVar
0.050  0.4801  0.0002  0.0061
0.150  0.4429  0.0002  0.0050
0.250  0.3947  0.0002  0.0067
0.350  0.3403  0.0002  0.0037
0.450  0.2859  0.0002  0.0046
0.550  0.2322  0.0001  0.0057
0.650  0.1841  0.0001  0.0051
0.750  0.1431  0.0001  0.0024
0.850  0.1067  0.0001  0.0048
0.950  0.0764  0.0001  0.0014
1.050  0.0527  0.0000  0.0010
1.150  0.0355  0.0000  0.0015
1.250  0.0224  0.0000  0.0008
1.350  0.0136  0.0000  0.0008
1.450  0.0074  0.0000  0.0004
1.550  0.0036  0.0000  0.0006
1.650  0.0013  0.0000  0.0004
1.750  0.0003  0.0000  0.0002
