-0.552391 -0.35886 0.365837 0.456002 -0.44961 0.103877 -0.0806579 -0.0644749 0.0059946 0.00821723 0.0214008 -0.00480633 0.00227613 0.00367606 -0.00986011 -0.00241718 0 
-0.496345 -0.216695 0.118393 -0.0999575 0.792028 0.176882 0.148828 -0.000427949 0.0375873 -0.00925598 -0.00353929 -0.0131554 -0.00154092 0.00837448 0.0114896 0.0065078 0 
-0.422717 -0.0478928 -0.127437 -0.395689 -0.170101 -0.753043 0.173587 0.117739 -0.0479539 0.0495245 -0.0141005 0.0131976 -0.0299948 -0.0104846 -0.00353211 -0.00755756 0 
-0.344694 0.123927 -0.311133 -0.356591 -0.107401 0.292243 -0.724592 0.0720158 -0.0671815 -0.0803726 -0.0348757 0.0185726 0.0441971 -0.00261175 0.0127198 0.00711291 0 
-0.269442 0.264708 -0.339596 -0.0921656 -0.280179 0.477666 0.620678 0.202381 -0.000275347 -0.0135208 -0.00145137 0.00400298 0.00484215 -0.0144744 -0.0137157 -0.00489459 0 
-0.201596 0.357953 -0.257009 0.221414 0.0601844 -0.114756 0.0361691 -0.828294 -0.0826346 -0.0577864 -0.00306247 0.040594 -0.00406428 -0.00596971 0.0098757 -0.00261284 0 
-0.144457 0.398151 -0.0900733 0.35765 0.106007 -0.17403 -0.13553 0.277651 0.735478 0.0364275 0.0314269 -0.0613271 -0.0226763 0.00632288 -0.00239529 0.00597245 0 
-0.100119 0.389524 0.103832 0.234771 0.117388 -0.0495875 -0.0895553 0.237085 -0.506376 0.645568 0.117947 -0.0403918 0.033899 0.0388503 -0.0224335 -0.000900257 0 
-0.066396 0.351669 0.256332 0.0929615 0.0542439 -0.0902605 -0.00776005 0.201254 -0.321488 -0.704414 0.308817 -0.181305 -0.127822 0.0396839 0.0144744 0.00213787 0 
-0.0416764 0.294013 0.359867 -0.0797766 -0.0174384 0.00883683 0.0173426 0.0145963 -0.0420961 -0.0879308 -0.873926 -0.0210653 0.00643502 -0.00272295 -0.0356937 -0.00612377 0 
-0.02363 0.22454 0.372587 -0.216225 -0.0448863 0.0575028 0.0175315 -0.0556624 0.127003 0.0236256 0.220314 0.826843 0.0057324 0.0618709 0.0439655 0.00582446 0 
-0.0118898 0.157639 0.335359 -0.279085 -0.075394 0.0505514 0.040368 -0.159119 0.160209 0.0796474 0.216495 -0.351442 0.669423 -0.31424 -0.013383 0.00447377 0 
-0.00485747 0.0984839 0.251931 -0.264426 -0.0781328 0.113889 -0.0092206 -0.162693 0.145849 0.212914 0.130981 -0.269838 -0.721481 -0.349919 0.101897 -0.0363823 0 
-0.00105733 0.0517419 0.15616 -0.197319 -0.075118 0.0582751 0.0272649 -0.127924 0.125622 0.110966 0.0756877 -0.273998 -0.0242069 0.852161 0.264523 0.0471054 0 
1.98948e-05 0.019935 0.0667925 -0.0962289 -0.0130574 0.0300623 -0.00826693 -0.0667957 0.0598372 0.0284928 0.0761091 -0.0619122 -0.0926249 0.209213 -0.953597 -0.0675406 0 
3.1152e-05 0.0010351 0.00398468 -0.0055262 -0.00834967 -0.0025328 0.00685451 -0.00612927 -0.00278884 0.00611548 -0.00181115 -0.00359512 -0.0345728 -0.0381545 -0.0741815 0.995779 0 
0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 
