3072.03 2818.02 2513.74 2188.83 1855.06 1533.59 1234.06 965.777 728.834 533.555 371.988 246.457 148.009 75.1072 24.7032 -1.4496 -2.08982 
2818.02 2589.13 2313.94 2020.29 1718.06 1426.25 1153.49 908.207 690.694 510.251 360.055 242.498 149.302 79.2856 29.573 1.81767 -1.49165 
2513.74 2313.94 2075.39 1819.19 1555.33 1299.51 1059.08 841.601 647.476 484.832 348.165 239.925 152.728 85.8105 36.4876 6.25077 -0.696923 
2188.83 2020.29 1819.19 1603.82 1380.29 1162.65 956.734 768.948 599.835 456.357 334.332 236.241 155.669 92.2823 43.5551 10.874 0.139412 
1855.06 1718.06 1555.33 1380.29 1198.75 1019.66 849.041 691.705 548.463 424.882 318.2 230.892 157.512 98.0562 50.3027 15.4054 0.975218 
1533.59 1426.25 1299.51 1162.65 1019.66 878.059 740.73 612.669 494.391 390.349 298.92 222.561 156.69 101.702 55.5662 19.2277 1.71233 
1234.06 1153.49 1059.08 956.734 849.041 740.73 634.863 533.68 438.872 353.388 276.786 211.251 153.118 103.02 59.1507 22.2337 2.33034 
965.777 908.207 841.601 768.948 691.705 612.669 533.68 457.027 383.081 314.653 251.817 196.674 146.269 101.422 60.5288 24.0888 2.77061 
728.834 690.694 647.476 599.835 548.463 494.391 438.872 383.081 328.175 274.938 224.85 179.547 136.724 97.3476 59.9894 24.9427 3.05802 
533.555 510.251 484.832 456.357 424.882 390.349 353.388 314.653 274.938 235.143 196.048 159.639 124.078 90.2983 57.0617 24.5068 3.13703 
371.988 360.055 348.165 334.332 318.2 298.92 276.786 251.817 224.85 196.048 166.971 138.463 109.693 81.4396 52.6104 23.2122 3.07501 
246.457 242.498 239.925 236.241 230.892 222.561 211.251 196.674 179.547 159.639 138.463 117.089 94.279 71.2221 46.8829 21.1438 2.87674 
148.009 149.302 152.728 155.669 157.512 156.69 153.118 146.269 136.724 124.078 109.693 94.279 77.329 59.2963 39.7047 18.2498 2.5382 
75.1072 79.2856 85.8105 92.2823 98.0562 101.702 103.02 101.422 97.3476 90.2983 81.4396 71.2221 59.2963 46.3111 31.4551 14.7106 2.08695 
24.7032 29.573 36.4876 43.5551 50.3027 55.5662 59.1507 60.5288 59.9894 57.0617 52.6104 46.8829 39.7047 31.4551 21.7957 10.3414 1.49338 
-1.4496 1.81767 6.25077 10.874 15.4054 19.2277 22.2337 24.0888 24.9427 24.5068 23.2122 21.1438 18.2498 14.7106 10.3414 5.03599 0.735765 
-2.08982 -1.49165 -0.696923 0.139412 0.975218 1.71233 2.33034 2.77061 3.05802 3.13703 3.07501 2.87674 2.5382 2.08695 1.49338 0.735765 0.118028 
