# ICODE=0, JCODE=0
# Normalized GAUSSIAN BF, SIGMA_GAUSS=0.3
# NSAMPLE=20000000, Tblast=100, UPERPblast(x,y)=(0.75,0.75)
# BARYON_FUDGE=0.75
# ------- normalization=0.241521 -----------------
#dely    BF    dB     BFVar
0.050  0.3246  0.0001  0.0031
0.150  0.3024  0.0001  0.0026
0.250  0.2807  0.0001  0.0021
0.350  0.2568  0.0001  0.0023
0.450  0.2326  0.0001  0.0031
0.550  0.2048  0.0001  0.0027
0.650  0.1783  0.0001  0.0012
0.750  0.1519  0.0001  0.0013
0.850  0.1263  0.0001  0.0011
0.950  0.1023  0.0001  0.0012
1.050  0.0796  0.0001  0.0011
1.150  0.0608  0.0001  0.0010
1.250  0.0439  0.0001  0.0030
1.350  0.0304  0.0000  0.0008
1.450  0.0200  0.0000  0.0007
1.550  0.0120  0.0000  0.0005
1.650  0.0060  0.0000  0.0004
1.750  0.0016  0.0000  0.0001
