# ICODE=211, JCODE=-211
# Normalized GAUSSIAN BF, SIGMA_GAUSS=0.3
# NSAMPLE=5000000, Tblast=100, UPERPblast(x,y)=(0.75,0.75)
# BARYON_FUDGE=0.75
# ------- normalization=-0.039122 -----------------
#dely    BF
0.050 -0.0078 -0.0000
0.150 -0.0090 -0.0000
0.250 -0.0095 -0.0000
0.350 -0.0165 -0.0000
0.450 -0.0177 -0.0000
0.550 -0.0243 -0.0000
0.650 -0.0274 -0.0000
0.750 -0.0354 -0.0001
0.850 -0.0393 -0.0001
0.950 -0.0404 -0.0001
1.050 -0.0380 -0.0001
1.150 -0.0362 -0.0001
1.250 -0.0301 -0.0001
1.350 -0.0243 -0.0001
1.450 -0.0186 -0.0001
1.550 -0.0116 -0.0001
1.650 -0.0045 -0.0000
1.750 -0.0005 -0.0000
