# ICODE=321, JCODE=-321
# Normalized GAUSSIAN BF, SIGMA_GAUSS=0.3
# NSAMPLE=100000, Tblast=100, UPERPblast(x,y)=(0.75,0.75)
# BARYON_FUDGE=0.75
# ------- normalization=-0.155386 -----------------
#dely    BF
0.050 -0.5187 -0.0234
0.150 -0.6744 -0.0303
0.250 -0.3713 -0.0178
0.350 -0.3109 -0.0161
0.450 -0.2251 -0.0127
0.550 -0.0947 -0.0056
0.650 -0.0671 -0.0046
0.750  0.1961  0.0144
0.850  0.1703  0.0145
0.950  0.0431  0.0045
1.050  0.0660  0.0077
1.150  0.1017  0.0138
1.250  0.0855  0.0141
1.350  0.0282  0.0085
1.450  0.0210  0.0074
1.550 -0.0035 -0.0016
1.650  0.0000  0.0000
1.750  0.0000  0.0000
