# ICODE=1701080941, JCODE=0
# Normalized GAUSSIAN BF, SIGMA_GAUSS=0.3
# NSAMPLE=5000000, Tblast=100, UPERPblast(x,y)=(0.75,0.75)
# BARYON_FUDGE=0.75
# ------- normalization=0.304889 -----------------
#dely    BF
0.050  0.5272  0.0005
0.150  0.4864  0.0005
0.250  0.4309  0.0005
0.350  0.3688  0.0004
0.450  0.3097  0.0004
0.550  0.2525  0.0003
0.650  0.1979  0.0003
0.750  0.1497  0.0002
0.850  0.1120  0.0002
0.950  0.0803  0.0001
1.050  0.0546  0.0001
1.150  0.0369  0.0001
1.250  0.0205  0.0001
1.350  0.0125  0.0000
1.450  0.0057  0.0000
1.550  0.0026  0.0000
1.650  0.0008  0.0000
1.750 -0.0002 -0.0000
