# ICODE=321, JCODE=-321
# Normalized GAUSSIAN BF, SIGMA_GAUSS=0.3
# NSAMPLE=20000000, Tblast=100, UPERPblast(x,y)=(0.75,0.75)
# BARYON_FUDGE=0.75
# ------- normalization=0.00964314 -----------------
#dely    BF    dB     BFVar
0.050 -0.0553 -0.0002  0.0030
0.150 -0.0448 -0.0001  0.0017
0.250 -0.0282 -0.0001  0.0019
0.350 -0.0080 -0.0000  0.0024
0.450  0.0091  0.0000  0.0026
0.550  0.0239  0.0001  0.0017
0.650  0.0318  0.0001  0.0011
0.750  0.0380  0.0002  0.0015
0.850  0.0363  0.0002  0.0022
0.950  0.0317  0.0002  0.0015
1.050  0.0255  0.0002  0.0013
1.150  0.0178  0.0002  0.0008
1.250  0.0106  0.0001  0.0009
1.350  0.0057  0.0001  0.0008
1.450  0.0021  0.0001  0.0003
1.550  0.0004  0.0000  0.0001
1.650  0.0000  0.0000  0.0000
1.750  0.0000  0.0000  0.0000
