# ICODE=321, JCODE=-2212
# Normalized GAUSSIAN BF, SIGMA_GAUSS=0.3
# NSAMPLE=20000000, Tblast=100, UPERPblast(x,y)=(0.75,0.75)
# BARYON_FUDGE=0.75
# ------- normalization=-0.00583417 -----------------
#dely    BF    dB     BFVar
0.050  0.0194  0.0001  0.0032
0.150  0.0153  0.0001  0.0042
0.250  0.0044  0.0000  0.0067
0.350 -0.0082 -0.0001  0.0029
0.450 -0.0146 -0.0001  0.0037
0.550 -0.0189 -0.0001  0.0032
0.650 -0.0158 -0.0001  0.0015
0.750 -0.0143 -0.0001  0.0011
0.850 -0.0103 -0.0001  0.0010
0.950 -0.0069 -0.0001  0.0008
1.050 -0.0044 -0.0001  0.0004
1.150 -0.0025 -0.0001  0.0003
1.250 -0.0010 -0.0000  0.0002
1.350 -0.0004 -0.0000  0.0001
1.450 -0.0001 -0.0000  0.0002
1.550 -0.0000 -0.0000  0.0000
1.650  0.0000  0.0000  0.0000
1.750  0.0000  0.0000  0.0000
