# ICODE=0, JCODE=0
# Normalized GAUSSIAN BF, SIGMA_GAUSS=0.3
# NSAMPLE=20000000, Tblast=100, UPERPblast(x,y)=(0.75,0.75)
# BARYON_FUDGE=0.75
# ------- normalization=0.383361 -----------------
#dely    BF    dB     BFVar
0.050  0.6314  0.0003  0.0062
0.150  0.5807  0.0003  0.0044
0.250  0.5179  0.0003  0.0053
0.350  0.4503  0.0002  0.0030
0.450  0.3793  0.0002  0.0027
0.550  0.3132  0.0002  0.0049
0.650  0.2524  0.0002  0.0024
0.750  0.1984  0.0001  0.0026
0.850  0.1534  0.0001  0.0029
0.950  0.1151  0.0001  0.0014
1.050  0.0836  0.0001  0.0019
1.150  0.0599  0.0001  0.0018
1.250  0.0407  0.0001  0.0018
1.350  0.0268  0.0000  0.0011
1.450  0.0163  0.0000  0.0010
1.550  0.0090  0.0000  0.0004
1.650  0.0040  0.0000  0.0002
1.750  0.0011  0.0000  0.0001
