# ICODE=211, JCODE=-211
# Normalized GAUSSIAN BF, SIGMA_GAUSS=0.3
# NSAMPLE=20000000, Tblast=100, UPERPblast(x,y)=(0.75,0.75)
# BARYON_FUDGE=0.75
# ------- normalization=0.224237 -----------------
#dely    BF    dB     BFVar
0.050  0.3414  0.0002  0.0031
0.150  0.3173  0.0002  0.0026
0.250  0.2909  0.0002  0.0023
0.350  0.2593  0.0002  0.0034
0.450  0.2283  0.0002  0.0029
0.550  0.1974  0.0002  0.0032
0.650  0.1629  0.0001  0.0039
0.750  0.1317  0.0001  0.0019
0.850  0.1015  0.0001  0.0027
0.950  0.0767  0.0001  0.0015
1.050  0.0538  0.0001  0.0012
1.150  0.0364  0.0000  0.0014
1.250  0.0227  0.0000  0.0009
1.350  0.0129  0.0000  0.0008
1.450  0.0066  0.0000  0.0004
1.550  0.0024  0.0000  0.0004
1.650  0.0003  0.0000  0.0003
1.750 -0.0000 -0.0000  0.0000
