# ICODE=0, JCODE=0
# Normalized GAUSSIAN BF, SIGMA_GAUSS=0.3
# NSAMPLE=20000000, Tblast=100, UPERPblast(x,y)=(0.75,0.75)
# BARYON_FUDGE=0.75
# ------- normalization=0.238467 -----------------
#dely    BF    dB     BFVar
0.050  0.3488  0.0002  0.0036
0.150  0.3228  0.0002  0.0020
0.250  0.2947  0.0002  0.0026
0.350  0.2654  0.0002  0.0019
0.450  0.2346  0.0001  0.0027
0.550  0.2050  0.0001  0.0022
0.650  0.1713  0.0001  0.0031
0.750  0.1420  0.0001  0.0022
0.850  0.1149  0.0001  0.0013
0.950  0.0895  0.0001  0.0013
1.050  0.0671  0.0001  0.0016
1.150  0.0486  0.0001  0.0012
1.250  0.0337  0.0000  0.0012
1.350  0.0221  0.0000  0.0007
1.450  0.0133  0.0000  0.0004
1.550  0.0069  0.0000  0.0004
1.650  0.0033  0.0000  0.0003
1.750  0.0007  0.0000  0.0002
