0.15 0.4675 0.4918 0.5168 0.4721 0.5372 0.5068 0.4657 0.4686 0.496 0.5074 0.4961 0.5243 0.518 0.5101 0.5007 0.4931 0.4617 0.4654 0.5195 0.5146 
0.25 0.4207 0.4419 0.4653 0.426 0.4797 0.4566 0.4236 0.4261 0.445 0.4493 0.4423 0.4708 0.4582 0.4618 0.4514 0.4429 0.4246 0.4178 0.465 0.4631 
0.35 0.371 0.388 0.4056 0.3781 0.4222 0.3972 0.3746 0.3784 0.3902 0.4003 0.3899 0.4114 0.4046 0.4028 0.3929 0.3906 0.3745 0.3639 0.4083 0.4043 
0.45 0.3195 0.3351 0.3476 0.323 0.3646 0.345 0.3201 0.3162 0.3344 0.3378 0.3337 0.3515 0.3443 0.342 0.3326 0.3325 0.3273 0.3144 0.3489 0.3421 
0.55 0.2679 0.2828 0.2918 0.2756 0.305 0.2864 0.2719 0.2723 0.2796 0.2788 0.2777 0.2864 0.2872 0.2813 0.271 0.2811 0.2768 0.2614 0.2872 0.2813 
0.65 0.219 0.232 0.2347 0.2259 0.2433 0.2351 0.2191 0.2169 0.2261 0.228 0.2176 0.23 0.2301 0.2322 0.222 0.2246 0.23 0.212 0.2282 0.229 
0.75 0.1723 0.1797 0.1839 0.1765 0.1952 0.1821 0.1762 0.1737 0.1805 0.1761 0.1749 0.1803 0.1818 0.1817 0.1724 0.1788 0.1844 0.1639 0.1815 0.177 
0.85 0.1298 0.1383 0.1401 0.1361 0.1479 0.1403 0.1346 0.1335 0.1362 0.1339 0.1307 0.135 0.1378 0.1373 0.1292 0.139 0.1431 0.1235 0.1359 0.1358 
0.95 0.0983 0.1023 0.1025 0.1019 0.1089 0.1032 0.1003 0.0972 0.101 0.0978 0.0955 0.0995 0.1014 0.0989 0.0934 0.0998 0.1059 0.0906 0.1002 0.099 
1.05 0.0697 0.0723 0.0729 0.0729 0.0766 0.074 0.0702 0.0691 0.0726 0.0695 0.0663 0.0704 0.0708 0.0696 0.0652 0.0722 0.0794 0.0617 0.0692 0.0682 
1.15 0.0476 0.0491 0.0501 0.0504 0.05 0.0493 0.0473 0.048 0.0497 0.0467 0.045 0.0482 0.0484 0.047 0.0431 0.0496 0.0554 0.0395 0.0469 0.0459 
1.25 0.0312 0.0313 0.0317 0.0328 0.0325 0.0338 0.0315 0.0303 0.0321 0.0291 0.0277 0.0305 0.0312 0.0305 0.027 0.0313 0.037 0.0242 0.0296 0.0283 
1.35 0.0186 0.0176 0.0183 0.0193 0.0185 0.0188 0.0187 0.0183 0.0196 0.0176 0.0166 0.0186 0.0188 0.0184 0.0165 0.0188 0.023 0.0137 0.018 0.0169 
1.45 0.0093 0.0087 0.01 0.0101 0.0108 0.0109 0.0104 0.0097 0.0109 0.0096 0.0084 0.0095 0.0104 0.0096 0.0083 0.0109 0.0125 0.0066 0.0093 0.0093 
1.55 0.0044 0.004 0.0044 0.0043 0.0044 0.0048 0.0041 0.0043 0.0045 0.0039 0.0037 0.0039 0.0049 0.0044 0.0033 0.0045 0.0058 0.0026 0.0042 0.0038 
1.65 0.001 0.0007 0.001 0.0011 0.0008 0.0013 0.0009 0.0009 0.0012 0.001 0.0008 0.001 0.0011 0.0011 0.0006 0.0011 0.0016 0.0004 0.001 0.0008 
1.75 0 0 0.0001 0.0001 0 0.0001 0.0001 0 0.0001 0.0001 0 0 0.0001 0.0001 0 0.0001 0.0001 -0 0 0 
