           0.05         0.2859        -0.0883         0.4242         0.5553        -0.0364         0.4361         0.3763         0.4764         0.1892         0.0957         0.4172         0.0181         0.0932        -0.0949        -0.0704        -0.0159          0.102         0.4804         0.4311         0.1743	0.154563
           0.15         0.2999        -0.0902         0.3763         0.4797        -0.0367         0.4504         0.3602         0.4624         0.1602         0.1019         0.3939         0.0633          0.098         -0.053        -0.0254         0.0218         0.0888         0.4253         0.3687         0.1157	0.325801
           0.25         0.2744        -0.0312         0.3699         0.4526        -0.0347         0.3716          0.378         0.4296          0.134         0.1288         0.3717         0.0468          0.095        -0.0369         0.0602         0.0619         0.0661         0.3968         0.3609          0.128	0.291725
           0.35         0.2501         0.0223         0.3196         0.3944         0.0465         0.3494         0.2853         0.3521         0.1418         0.1004         0.3104         0.0784         0.0841         0.0067         0.0614         0.0163         0.0904         0.3538         0.3541          0.116	0.244409
           0.45         0.1817         0.0232         0.2856         0.3448         0.0755         0.2933         0.2515         0.3154         0.1459         0.0866         0.3104         0.0651         0.1357         0.0081         0.0527         0.0594          0.115         0.3456         0.2992         0.1565	0.213718
           0.55         0.1729         0.0596         0.2389         0.2832         0.0715         0.2864         0.2105         0.2912          0.113         0.1195         0.2294         0.1007         0.0901         0.0435         0.1002         0.0733         0.0772         0.2746         0.2466         0.1479	0.176366
           0.65         0.1676         0.0636         0.1896         0.2178         0.0846         0.2225         0.1965          0.223         0.0999         0.1033         0.2036         0.0968         0.0741         0.0614           0.06         0.0848         0.0917         0.1997         0.1905         0.0992	0.145787
           0.75         0.1359          0.067         0.1731         0.1949         0.0896           0.18         0.1701         0.1607         0.1315         0.1166         0.1527         0.1055         0.0829         0.0661         0.1049         0.1032         0.0923         0.1591         0.1685         0.0998	0.118907
           0.85         0.1058         0.0827         0.1398         0.1475         0.0837         0.1501         0.1358         0.1476         0.0858         0.1022         0.1129         0.1112          0.066         0.0945         0.1205         0.0932         0.0815         0.1204          0.124         0.1137	0.091020
           0.95         0.1038         0.1039         0.0848         0.0874         0.0765         0.1001         0.1105         0.1092         0.0761         0.0818         0.1019         0.0913         0.0815         0.1087         0.1085         0.0798         0.0556          0.092         0.0788         0.0926	0.071419
           1.05         0.0381         0.0798         0.0731         0.0857          0.109         0.0847         0.0696         0.0785         0.0603         0.0641         0.0753         0.0734         0.0688         0.0821         0.0769          0.052         0.0538         0.0514         0.0707         0.0646	0.050490
           1.15         0.0599         0.0618         0.0438         0.0387         0.0651         0.0453         0.0312         0.0416         0.0412         0.0495         0.0424         0.0697         0.0445         0.0541         0.0821         0.0605          0.043         0.0361         0.0482         0.0549	0.033986
           1.25         0.0338         0.0558          0.037          0.022         0.0595         0.0359         0.0309         0.0279         0.0452         0.0423         0.0416         0.0531         0.0477         0.0492         0.0574          0.047         0.0316         0.0244         0.0356         0.0527	0.025627
           1.35         0.0287         0.0406         0.0103         0.0104         0.0363         0.0246         0.0258         0.0218         0.0322         0.0271         0.0091          0.026         0.0337         0.0361         0.0276         0.0239         0.0243          0.004         0.0255         0.0297	0.017172
           1.45         0.0087         0.0287         0.0104         0.0067         0.0283         0.0109         0.0185         0.0109         0.0104         0.0257         0.0068         0.0304         0.0284          0.032         0.0325         0.0215         0.0259         0.0148         0.0077         0.0269	0.008126
           1.55         0.0057         0.0174        -0.0002         0.0098         0.0174         0.0033         0.0088        -0.0001         0.0054         0.0159          0.007         0.0205         0.0158         0.0077         0.0126         0.0137         0.0184         0.0081         0.0052         0.0111	0.004446
           1.65         0.0002         0.0041         0.0022        -0.0013         0.0022        -0.0002        -0.0014        -0.0023         0.0045         0.0071         -0.001         0.0042         0.0047         0.0073         0.0055         0.0083         0.0026         0.0027         0.0018          0.004	0.002682
           1.75         0.0013         0.0017         0.0004        -0.0002              0             -0         0.0002        -0.0001         0.0006         0.0005         0.0006          0.001         0.0015              0         0.0004        -0.0006          0.001        -0.0003         0.0006              0	0.000825
	0.000322
	-0.000013
	0.000000
	0.000000
	0.000000
	0.000000
	0.000000
	0.000000
