# ICODE=0, JCODE=0
# Normalized GAUSSIAN BF, SIGMA_GAUSS=0.3
# NSAMPLE=20000000, Tblast=100, UPERPblast(x,y)=(0.75,0.75)
# BARYON_FUDGE=0.75
# ------- normalization=0.0306108 -----------------
#dely    BF    dB     BFVar
0.050  0.0571  0.0000  0.0028
0.150  0.0516  0.0000  0.0015
0.250  0.0469  0.0000  0.0021
0.350  0.0414  0.0000  0.0020
0.450  0.0363  0.0000  0.0022
0.550  0.0290  0.0000  0.0019
0.650  0.0228  0.0000  0.0013
0.750  0.0174  0.0000  0.0017
0.850  0.0110  0.0000  0.0009
0.950  0.0063  0.0000  0.0007
1.050  0.0024  0.0000  0.0015
1.150 -0.0008 -0.0000  0.0007
1.250 -0.0030 -0.0000  0.0005
1.350 -0.0038 -0.0000  0.0017
1.450 -0.0036 -0.0000  0.0004
1.550 -0.0026 -0.0000  0.0004
1.650 -0.0016 -0.0000  0.0002
1.750 -0.0006 -0.0000  0.0003
