# ICODE=0, JCODE=0
# Normalized GAUSSIAN BF, SIGMA_GAUSS=0.3
# NSAMPLE=20000000, Tblast=100, UPERPblast(x,y)=(0.75,0.75)
# BARYON_FUDGE=0.75
# ------- normalization=0.182959 -----------------
#dely    BF    dB     BFVar
0.050  0.1543  0.0001  0.0026
0.150  0.1505  0.0001  0.0016
0.250  0.1463  0.0001  0.0016
0.350  0.1465  0.0001  0.0022
0.450  0.1469  0.0001  0.0028
0.550  0.1460  0.0001  0.0021
0.650  0.1419  0.0001  0.0015
0.750  0.1371  0.0001  0.0018
0.850  0.1268  0.0001  0.0034
0.950  0.1159  0.0001  0.0015
1.050  0.1029  0.0001  0.0018
1.150  0.0883  0.0001  0.0014
1.250  0.0740  0.0001  0.0012
1.350  0.0580  0.0001  0.0010
1.450  0.0434  0.0001  0.0017
1.550  0.0291  0.0001  0.0006
1.650  0.0165  0.0000  0.0005
1.750  0.0053  0.0000  0.0003
