# ICODE=211, JCODE=-211
# Normalized GAUSSIAN BF, SIGMA_GAUSS=0.3
# NSAMPLE=5000000, Tblast=100, UPERPblast(x,y)=(0.75,0.75)
# BARYON_FUDGE=0.75
# ------- normalization=-0.10558 -----------------
#dely    BF
0.050 -0.1438 -0.0002
0.150 -0.1399 -0.0002
0.250 -0.1255 -0.0002
0.350 -0.1169 -0.0002
0.450 -0.1009 -0.0001
0.550 -0.0862 -0.0001
0.650 -0.0726 -0.0001
0.750 -0.0635 -0.0001
0.850 -0.0536 -0.0001
0.950 -0.0418 -0.0001
1.050 -0.0356 -0.0001
1.150 -0.0267 -0.0001
1.250 -0.0204 -0.0001
1.350 -0.0147 -0.0001
1.450 -0.0083 -0.0000
1.550 -0.0037 -0.0000
1.650 -0.0014 -0.0000
1.750 -0.0001 -0.0000
