# ICODE=321, JCODE=-2212
# Normalized GAUSSIAN BF, SIGMA_GAUSS=0.3
# NSAMPLE=5000000, Tblast=100, UPERPblast(x,y)=(0.75,0.75)
# BARYON_FUDGE=0.75
# ------- normalization=-0.0299071 -----------------
#dely    BF
0.050 -0.0473 -0.0006
0.150 -0.0444 -0.0005
0.250 -0.0404 -0.0005
0.350 -0.0342 -0.0005
0.450 -0.0305 -0.0005
0.550 -0.0255 -0.0004
0.650 -0.0219 -0.0004
0.750 -0.0184 -0.0004
0.850 -0.0126 -0.0003
0.950 -0.0085 -0.0003
1.050 -0.0076 -0.0003
1.150 -0.0044 -0.0002
1.250 -0.0023 -0.0001
1.350 -0.0008 -0.0001
1.450 -0.0003 -0.0000
1.550 -0.0000 -0.0000
1.650  0.0000  0.0000
1.750  0.0000  0.0000
