# ICODE=0, JCODE=0
# Normalized GAUSSIAN BF, SIGMA_GAUSS=0.3
# NSAMPLE=20000000, Tblast=100, UPERPblast(x,y)=(0.75,0.75)
# BARYON_FUDGE=0.75
# ------- normalization=0.346019 -----------------
#dely    BF    dB     BFVar
0.050  0.4078  0.0002  0.0073
0.150  0.3837  0.0002  0.0038
0.250  0.3615  0.0002  0.0045
0.350  0.3389  0.0002  0.0037
0.450  0.3141  0.0002  0.0059
0.550  0.2874  0.0002  0.0030
0.650  0.2592  0.0002  0.0042
0.750  0.2303  0.0002  0.0027
0.850  0.2026  0.0002  0.0027
0.950  0.1699  0.0001  0.0021
1.050  0.1411  0.0001  0.0022
1.150  0.1140  0.0001  0.0019
1.250  0.0889  0.0001  0.0012
1.350  0.0652  0.0001  0.0021
1.450  0.0456  0.0001  0.0011
1.550  0.0293  0.0001  0.0007
1.650  0.0162  0.0000  0.0011
1.750  0.0046  0.0000  0.0004
