# ICODE=321, JCODE=-321
# Normalized GAUSSIAN BF, SIGMA_GAUSS=0.3
# NSAMPLE=20000000, Tblast=100, UPERPblast(x,y)=(0.75,0.75)
# BARYON_FUDGE=0.75
# ------- normalization=0.0578629 -----------------
#dely    BF    dB     BFVar
0.050  0.0967  0.0003  0.0049
0.150  0.0907  0.0003  0.0039
0.250  0.0805  0.0003  0.0025
0.350  0.0691  0.0003  0.0013
0.450  0.0579  0.0002  0.0015
0.550  0.0474  0.0002  0.0021
0.650  0.0384  0.0002  0.0016
0.750  0.0297  0.0002  0.0009
0.850  0.0232  0.0002  0.0020
0.950  0.0167  0.0001  0.0012
1.050  0.0122  0.0001  0.0011
1.150  0.0078  0.0001  0.0009
1.250  0.0050  0.0001  0.0005
1.350  0.0021  0.0000  0.0004
1.450  0.0010  0.0000  0.0001
1.550  0.0002  0.0000  0.0001
1.650  0.0000  0.0000  0.0000
1.750  0.0000  0.0000  0.0000
