# ICODE=2212, JCODE=-2212
# Normalized GAUSSIAN BF, SIGMA_GAUSS=0.3
# NSAMPLE=20000000, Tblast=100, UPERPblast(x,y)=(0.75,0.75)
# BARYON_FUDGE=0.75
# ------- normalization=0.0748697 -----------------
#dely    BF    dB     BFVar
0.050  0.1198  0.0011  0.0077
0.150  0.1020  0.0009  0.0061
0.250  0.0922  0.0009  0.0176
0.350  0.0758  0.0008  0.0052
0.450  0.0698  0.0009  0.0027
0.550  0.0646  0.0009  0.0267
0.650  0.0566  0.0009  0.0036
0.750  0.0549  0.0011  0.0035
0.850  0.0410  0.0009  0.0053
0.950  0.0303  0.0009  0.0048
1.050  0.0209  0.0008  0.0099
1.150  0.0114  0.0005  0.0017
1.250  0.0066  0.0004  0.0031
1.350  0.0023  0.0002  0.0005
1.450  0.0005  0.0001  0.0011
1.550  0.0000  0.0000  0.0000
1.650  0.0000  0.0000  0.0000
1.750  0.0000  0.0000  0.0000
