# ICODE=0, JCODE=0
# Normalized GAUSSIAN BF, SIGMA_GAUSS=0.3
# NSAMPLE=20000000, Tblast=100, UPERPblast(x,y)=(0.75,0.75)
# BARYON_FUDGE=0.75
# ------- normalization=-0.0400303 -----------------
#dely    BF
0.050 -0.0580 -0.0000
0.150 -0.0528 -0.0000
0.250 -0.0484 -0.0000
0.350 -0.0409 -0.0000
0.450 -0.0353 -0.0000
0.550 -0.0295 -0.0000
0.650 -0.0246 -0.0000
0.750 -0.0196 -0.0000
0.850 -0.0174 -0.0000
0.950 -0.0152 -0.0000
1.050 -0.0137 -0.0000
1.150 -0.0120 -0.0000
1.250 -0.0102 -0.0000
1.350 -0.0085 -0.0000
1.450 -0.0064 -0.0000
1.550 -0.0046 -0.0000
1.650 -0.0026 -0.0000
1.750 -0.0007 -0.0000
