# ICODE=2212, JCODE=-2212
# SIGMA_QGP=1, SIGMA_HAD=0.4
# NSAMPLE=10000000, Tblast=102, UPERPblast(x,y)=(0.732,0.732)
# SOVERUD=0.93, QUARK_ENTROPY_RATIO=0.17, BARYON_FUDGE=0.666667
# ------- normalization=0.0821624 -----------------
#dely    BF  sigmaB  QGP    LOCAL  RES_DECAYS
  0.15 0.388585 0.013642 0.1224 0.314989 0.454619 -0.0663515 0
  0.25 0.377495 0.0143044 0.1096 0.290335 0.443625 -0.0661305 0
  0.35 0.379011 0.0156946 0.1006 0.265428 0.435146 -0.055759 0
  0.45 0.366623 0.0172562 0.0852 0.232391 0.4174 -0.0507765 0
  0.55 0.33526 0.0180156 0.0685 0.204319 0.374904 -0.0396439 0
  0.65 0.37995 0.0236151 0.0671 0.176602 0.41166 -0.0317097 0
  0.75 0.312269 0.0234213 0.0457 0.146348 0.335502 -0.0232323 0
  0.85 0.299805 0.027948 0.0351 0.117076 0.316888 -0.0179371 0
  0.95 0.2399 0.0296148 0.0214 0.0892039 0.254473 -0.0145734 0
  1.05 0.248283 0.0431684 0.0152 0.0612205 0.25645 -0.00980064 0
  1.15 0.243768 0.069519 0.009 0.0369203 0.249185 -0.00541707 0
  1.25 0.289391 0.158418 0.0054 0.0186599 0.289391 0 0
