# ICODE=211, JCODE=-211
# Normalized GAUSSIAN BF, SIGMA_GAUSS=0.3
# NSAMPLE=5000000, Tblast=100, UPERPblast(x,y)=(0.75,0.75)
# BARYON_FUDGE=0.75
# ------- normalization=-0.00253833 -----------------
#dely    BF
0.050 -0.0545 -0.0001
0.150 -0.0493 -0.0001
0.250 -0.0383 -0.0000
0.350 -0.0266 -0.0000
0.450 -0.0125 -0.0000
0.550 -0.0057 -0.0000
0.650  0.0067  0.0000
0.750  0.0113  0.0000
0.850  0.0175  0.0000
0.950  0.0202  0.0000
1.050  0.0219  0.0001
1.150  0.0206  0.0001
1.250  0.0203  0.0001
1.350  0.0169  0.0001
1.450  0.0128  0.0001
1.550  0.0092  0.0001
1.650  0.0037  0.0000
1.750  0.0003  0.0000
