# ICODE=211, JCODE=-2212
# SIGMA_QGP=1.1442, SIGMA_HAD=0.611117
# NSAMPLE=10000000, Tblast=79.8328, UPERPblast(x,y)=(0.807,0.807)
# SOVERUD=0.8164, QUARK_ENTROPY_RATIO=0.1979, BARYON_FUDGE=0.7159
# ------- normalization=0.00546834 -----------------
#dely    BF  sigmaB  QGP    LOCAL  RES_DECAYS
0.050  0.0128  0.0000  0.0013  0.0039  0.0076
0.150  0.0119  0.0000  0.0018  0.0037  0.0064
0.250  0.0093  0.0000  0.0016  0.0036  0.0042
0.350  0.0058  0.0000  0.0016  0.0032  0.0010
0.450  0.0031  0.0000  0.0008  0.0027 -0.0004
0.550  0.0021  0.0000  0.0011  0.0021 -0.0010
0.650  0.0023  0.0000  0.0009  0.0019 -0.0005
0.750  0.0019  0.0000  0.0008  0.0014 -0.0003
0.850  0.0014  0.0000  0.0005  0.0009 -0.0000
0.950  0.0014  0.0000  0.0005  0.0007  0.0003
1.050  0.0010  0.0000  0.0004  0.0004  0.0002
1.150  0.0008  0.0000  0.0003  0.0003  0.0001
1.250  0.0004  0.0000  0.0001  0.0002  0.0000
1.350  0.0002  0.0000  0.0001  0.0001  0.0000
1.450  0.0001  0.0000  0.0001  0.0000 -0.0000
1.550 -0.0000 -0.0000 -0.0000  0.0000  0.0000
1.650 -0.0000 -0.0000 -0.0000  0.0000  0.0000
1.750  0.0000  0.0000  0.0000  0.0000  0.0000
