# ICODE=321, JCODE=-2212
# SIGMA_QGP=1.1442, SIGMA_HAD=0.611117
# NSAMPLE=10000000, Tblast=79.8328, UPERPblast(x,y)=(0.807,0.807)
# SOVERUD=0.8164, QUARK_ENTROPY_RATIO=0.1979, BARYON_FUDGE=0.7159
# ------- normalization=0.0123305 -----------------
#dely    BF  sigmaB  QGP    LOCAL  RES_DECAYS
0.050  0.0272  0.0002 -0.0224  0.0397  0.0099
0.150  0.0249  0.0002 -0.0213  0.0380  0.0082
0.250  0.0220  0.0002 -0.0191  0.0343  0.0068
0.350  0.0176  0.0002 -0.0179  0.0291  0.0065
0.450  0.0137  0.0002 -0.0150  0.0244  0.0043
0.550  0.0086  0.0001 -0.0131  0.0189  0.0027
0.650  0.0052  0.0001 -0.0114  0.0148  0.0018
0.750  0.0036  0.0001 -0.0083  0.0108  0.0011
0.850  0.0016  0.0000 -0.0066  0.0075  0.0006
0.950  0.0001  0.0000 -0.0046  0.0045  0.0003
1.050 -0.0007 -0.0000 -0.0037  0.0030  0.0001
1.150 -0.0002 -0.0000 -0.0018  0.0015  0.0000
1.250 -0.0002 -0.0000 -0.0008  0.0007  0.0000
1.350 -0.0002 -0.0000 -0.0004  0.0002  0.0000
1.450 -0.0000 -0.0000 -0.0001  0.0001  0.0000
1.550 -0.0000 -0.0000 -0.0000  0.0000  0.0000
1.650  0.0000  0.0000  0.0000  0.0000  0.0000
1.750  0.0000  0.0000  0.0000  0.0000  0.0000
