# ICODE=211, JCODE=-211
# Normalized GAUSSIAN BF, SIGMA_GAUSS=0.3
# NSAMPLE=1000000, Tblast=100, UPERPblast(x,y)=(0.75,0.75)
# BARYON_FUDGE=0.75
# ------- normalization=0.248447 -----------------
#dely    BF
0.050  0.3778  0.0010
0.150  0.3522  0.0010
0.250  0.3145  0.0009
0.350  0.2932  0.0009
0.450  0.2472  0.0008
0.550  0.2147  0.0007
0.650  0.1769  0.0007
0.750  0.1442  0.0006
0.850  0.1193  0.0005
0.950  0.0832  0.0004
1.050  0.0625  0.0003
1.150  0.0458  0.0003
1.250  0.0269  0.0002
1.350  0.0146  0.0001
1.450  0.0080  0.0001
1.550  0.0033  0.0000
1.650 -0.0001 -0.0000
1.750  0.0001  0.0000
