# ICODE=211, JCODE=-211
# Normalized GAUSSIAN BF, SIGMA_GAUSS=0.3
# NSAMPLE=20000000, Tblast=100, UPERPblast(x,y)=(0.75,0.75)
# BARYON_FUDGE=0.75
# ------- normalization=0.369886 -----------------
#dely    BF    dB     BFVar
0.050  0.6313  0.0004  0.0072
0.150  0.5827  0.0003  0.0074
0.250  0.5171  0.0003  0.0042
0.350  0.4442  0.0003  0.0044
0.450  0.3710  0.0003  0.0038
0.550  0.3036  0.0002  0.0058
0.650  0.2408  0.0002  0.0056
0.750  0.1860  0.0002  0.0029
0.850  0.1391  0.0001  0.0024
0.950  0.1005  0.0001  0.0014
1.050  0.0705  0.0001  0.0014
1.150  0.0474  0.0001  0.0011
1.250  0.0304  0.0001  0.0007
1.350  0.0187  0.0000  0.0008
1.450  0.0098  0.0000  0.0005
1.550  0.0045  0.0000  0.0002
1.650  0.0012  0.0000  0.0001
1.750  0.0001  0.0000  0.0000
