           0.05         0.0825         0.1626         0.1514         0.0751         0.0855         0.1441         0.2081         0.1458         0.1725         0.1462         0.0441         0.1801         0.0722         0.0529         0.0864         0.1531         0.1147         0.1283         0.0853           0.11
           0.15          0.127         0.0585         0.2239         0.1643         0.0636         0.0677         0.1523         0.1523         0.1347          0.138         0.1133         0.0939         0.1683         0.0837         0.1433         0.0847         0.1249         0.0862         0.1496         0.1375
           0.25         0.1458         0.0492          0.132         0.0899         0.0084         0.1337         0.0994         0.1196         0.0753          0.129         0.0706         0.1196         0.0789         0.1577         0.1616         0.1666         0.0924         0.0851         0.1369         0.1005
           0.35         0.1012         0.0838         0.0795         0.0666         0.0837         0.0389         0.0754          0.076         0.0916         0.1383         0.0961         0.1471         0.1044          0.092         0.1558         0.0923         0.0302         0.1177         0.0352         0.1359
           0.45         0.0788         0.0744        -0.0094         0.0643         0.0914         0.1093          0.086         0.1261         0.0997         0.0891         0.0336         0.1282         0.0158         0.1249         0.1235         0.0666          0.075         0.1797          0.091         0.1214
           0.55         0.0661         0.0345         0.0509         0.0905         0.0602         0.0353         0.0618         0.0225         0.0113         0.0274         0.0634         0.0892          0.079         0.1164        -0.0066         0.0894         0.0889         0.0771         0.0336         0.0356
           0.65         0.0683         0.0688         0.0456         0.0627         0.0567         0.0916          0.108         0.0307         0.0963         0.0862         0.0598         0.1054         0.0762         0.0164         -0.002        -0.0123         0.0415         0.0492         0.0113         0.0821
           0.75         0.0161         0.0788         0.0117         0.0705         0.0333         0.0626         0.0182           0.05         0.0082        -0.0043         0.0609         0.0393        -0.0119         0.0108         0.0046         0.0424         0.0214         -0.002         0.0431        -0.0148
           0.85         0.0725         0.0406         0.0592         0.0145         0.0233         0.0264         0.0318         0.0539         0.0306          0.049         0.0274         0.0183        -0.0002         0.0171         0.0447         0.0017         0.0367         0.0048         0.0788         0.0618
           0.95        -0.0219        -0.0301         0.0275          0.003          0.016         0.0466         0.0289        -0.0059         0.0461         0.0083         0.0044         0.0221        -0.0238        -0.0283          0.013         0.0462         0.0117          0.027        -0.0035         0.0073
           1.05         0.0035          0.013         0.0096              0         0.0304         0.0077         0.0247         0.0221        -0.0112         0.0009         0.0203         0.0329        -0.0046         0.0383          0.012         0.0169         0.0318         0.0059         0.0221          0.003
           1.15         0.0144         0.0193         -0.001         0.0202         0.0051          0.015         0.0263         0.0192         0.0085         0.0108         0.0128        -0.0006         0.0112        -0.0023         0.0008         0.0223         0.0085        -0.0158        -0.0107         0.0122
           1.25        -0.0026         -0.008        -0.0102         0.0121         0.0046        -0.0115         0.0077         0.0116          0.014        -0.0077         0.0195        -0.0078         0.0176         0.0039         0.0115         0.0036        -0.0239         0.0019        -0.0001          0.013
           1.35         0.0082        -0.0046         0.0035        -0.0057         0.0022         0.0052        -0.0035         0.0056        -0.0084         0.0042        -0.0058         0.0012         0.0031         -0.006        -0.0041        -0.0052        -0.0009         0.0009         0.0021         0.0178
           1.45         0.0032         0.0061        -0.0012        -0.0018          0.004        -0.0014         0.0027        -0.0026         0.0066         0.0002         0.0007         0.0048        -0.0062         0.0018         0.0022        -0.0021         0.0018         0.0033         0.0024         0.0059
           1.55        -0.0025        -0.0023              0         0.0019              0              0        -0.0026              0        -0.0049        -0.0021          0.003         0.0027              0              0        -0.0026        -0.0026        -0.0013              0              0              0
           1.65              0        -0.0027              0              0              0              0              0              0              0              0              0              0              0              0              0              0              0              0              0              0
           1.75              0              0              0              0              0              0              0              0              0              0              0              0              0              0              0              0              0              0              0              0
