# ICODE=211, JCODE=-211
# Normalized GAUSSIAN BF, SIGMA_GAUSS=0.3
# NSAMPLE=1000000, Tblast=100, UPERPblast(x,y)=(0.75,0.75)
# BARYON_FUDGE=0.75
# ------- normalization=0.383816 -----------------
#dely    BF
0.050  0.6277  0.0017
0.150  0.5658  0.0016
0.250  0.5037  0.0015
0.350  0.4373  0.0013
0.450  0.4074  0.0013
0.550  0.3363  0.0012
0.650  0.2676  0.0010
0.750  0.2109  0.0008
0.850  0.1568  0.0007
0.950  0.1179  0.0006
1.050  0.0756  0.0004
1.150  0.0519  0.0003
1.250  0.0359  0.0002
1.350  0.0228  0.0002
1.450  0.0119  0.0001
1.550  0.0063  0.0001
1.650  0.0021  0.0000
1.750  0.0002  0.0000
