# ICODE=0, JCODE=0
# Normalized GAUSSIAN BF, SIGMA_GAUSS=0.3
# NSAMPLE=100000, Tblast=100, UPERPblast(x,y)=(0.75,0.75)
# BARYON_FUDGE=0.75
# ------- normalization=0.139702 -----------------
#dely    BF
0.050  0.1804  0.0013
0.150  0.1845  0.0014
0.250  0.1502  0.0012
0.350  0.1597  0.0013
0.450  0.1287  0.0011
0.550  0.1279  0.0012
0.650  0.1080  0.0011
0.750  0.0890  0.0009
0.850  0.0810  0.0009
0.950  0.0667  0.0008
1.050  0.0300  0.0004
1.150  0.0357  0.0006
1.250  0.0286  0.0005
1.350  0.0112  0.0002
1.450  0.0103  0.0002
1.550  0.0041  0.0001
1.650  0.0045  0.0002
1.750 -0.0032 -0.0002
