# ICODE=211, JCODE=-211
# Normalized GAUSSIAN BF, SIGMA_GAUSS=0.3
# NSAMPLE=100000, Tblast=100, UPERPblast(x,y)=(0.75,0.75)
# BARYON_FUDGE=0.1
# ------- normalization=0.489436 -----------------
#dely    BF
0.050  0.9463  0.0064
0.150  0.9633  0.0067
0.250  0.6687  0.0049
0.350  0.6528  0.0051
0.450  0.5117  0.0043
0.550  0.3912  0.0036
0.650  0.3062  0.0031
0.750  0.2253  0.0025
0.850  0.1328  0.0017
0.950  0.0720  0.0010
1.050  0.0437  0.0007
1.150  0.0175  0.0003
1.250  0.0084  0.0002
1.350 -0.0100 -0.0003
1.450 -0.0185 -0.0007
1.550 -0.0136 -0.0007
1.650 -0.0025 -0.0002
1.750 -0.0010 -0.0002
