# ICODE=1701080941, JCODE=0
# Normalized GAUSSIAN BF, SIGMA_GAUSS=0.3
# NSAMPLE=100000, Tblast=100, UPERPblast(x,y)=(0.75,0.75)
# BARYON_FUDGE=0.75
# ------- normalization=0.293013 -----------------
#dely    BF
0.050  0.4632  0.0028
0.150  0.4308  0.0027
0.250  0.3854  0.0025
0.350  0.3447  0.0024
0.450  0.3014  0.0023
0.550  0.2412  0.0020
0.650  0.1964  0.0017
0.750  0.1611  0.0016
0.850  0.1293  0.0014
0.950  0.0955  0.0012
1.050  0.0600  0.0008
1.150  0.0516  0.0008
1.250  0.0346  0.0006
1.350  0.0182  0.0004
1.450  0.0092  0.0002
1.550  0.0038  0.0001
1.650  0.0038  0.0002
1.750 -0.0000 -0.0000
