# ICODE=1701080941, JCODE=0
# Normalized GAUSSIAN BF, SIGMA_GAUSS=0.3
# NSAMPLE=5000000, Tblast=100, UPERPblast(x,y)=(0.75,0.75)
# BARYON_FUDGE=0.75
# ------- normalization=-0.118502 -----------------
#dely    BF
0.050 -0.1863 -0.0001
0.150 -0.1741 -0.0001
0.250 -0.1590 -0.0001
0.350 -0.1374 -0.0001
0.450 -0.1133 -0.0001
0.550 -0.0930 -0.0001
0.650 -0.0792 -0.0001
0.750 -0.0609 -0.0001
0.850 -0.0502 -0.0001
0.950 -0.0388 -0.0001
1.050 -0.0299 -0.0001
1.150 -0.0228 -0.0001
1.250 -0.0162 -0.0000
1.350 -0.0115 -0.0000
1.450 -0.0074 -0.0000
1.550 -0.0034 -0.0000
1.650 -0.0014 -0.0000
1.750 -0.0003 -0.0000
