# ICODE=2212, JCODE=-2212
# Normalized GAUSSIAN BF, SIGMA_GAUSS=0.3
# NSAMPLE=5000000, Tblast=100, UPERPblast(x,y)=(0.75,0.75)
# BARYON_FUDGE=0.75
# ------- normalization=0.11432 -----------------
#dely    BF
0.050  0.3519  0.0061
0.150  0.2697  0.0050
0.250  0.2087  0.0041
0.350  0.1314  0.0029
0.450  0.0899  0.0023
0.550  0.0455  0.0013
0.650  0.0232  0.0008
0.750  0.0141  0.0006
0.850  0.0046  0.0002
0.950  0.0022  0.0001
1.050  0.0020  0.0002
1.150  0.0001  0.0000
1.250 -0.0001 -0.0000
1.350 -0.0001 -0.0000
1.450 -0.0000 -0.0000
1.550  0.0000  0.0000
1.650  0.0000  0.0000
1.750  0.0000  0.0000
