# ICODE=321, JCODE=-2212
# Normalized GAUSSIAN BF, SIGMA_GAUSS=0.3
# NSAMPLE=100000, Tblast=100, UPERPblast(x,y)=(0.75,0.75)
# BARYON_FUDGE=0.75
# ------- normalization=-0.013854 -----------------
#dely    BF
0.050 -0.0053 -0.0003
0.150 -0.0135 -0.0009
0.250 -0.0229 -0.0016
0.350 -0.0087 -0.0007
0.450 -0.0170 -0.0016
0.550 -0.0206 -0.0024
0.650 -0.0132 -0.0018
0.750 -0.0139 -0.0021
0.850 -0.0063 -0.0011
0.950 -0.0089 -0.0015
1.050 -0.0025 -0.0005
1.150 -0.0037 -0.0011
1.250 -0.0021 -0.0009
1.350  0.0000  0.0000
1.450  0.0000  0.0000
1.550  0.0000  0.0000
1.650  0.0000  0.0000
1.750  0.0000  0.0000
