# ICODE=0, JCODE=0
# Normalized GAUSSIAN BF, SIGMA_GAUSS=0.3
# NSAMPLE=100000, Tblast=100, UPERPblast(x,y)=(0.75,0.75)
# BARYON_FUDGE=0.1
# ------- normalization=-0.0213256 -----------------
#dely    BF
0.050 -0.1229 -0.0008
0.150 -0.1039 -0.0007
0.250 -0.1035 -0.0007
0.350 -0.0652 -0.0005
0.450 -0.0787 -0.0006
0.550 -0.0756 -0.0006
0.650  0.0196  0.0002
0.750  0.0104  0.0001
0.850  0.0321  0.0003
0.950  0.0159  0.0002
1.050  0.0188  0.0002
1.150  0.0424  0.0006
1.250  0.0540  0.0009
1.350  0.0766  0.0015
1.450  0.0372  0.0009
1.550 -0.0031 -0.0001
1.650  0.0248  0.0010
1.750  0.0078  0.0005
