2764.25 2544.48 2275.45 1983.14 1681.08 1391.64 1127.86 884.689 668.609 490.33 346.401 229.378 138.389 70.2275 25.4164 0.398177 -1.63661 
2544.48 2346.4 2102.92 1838.52 1564.46 1301.39 1060.64 837.724 638.659 473.257 338.669 228.418 141.673 75.5261 30.6741 3.73691 -1.0532 
2275.45 2102.92 1891.94 1661.54 1421.98 1191.35 978.962 781.073 602.873 453.159 330.098 228.088 146.426 82.6162 37.5178 8.03436 -0.317275 
1983.14 1838.52 1661.54 1469.28 1266.68 1071.3 889.871 719.212 563.788 431.355 320.82 227.818 151.739 90.595 45.1477 12.7865 0.513134 
1681.08 1564.46 1421.98 1266.68 1102.6 942.579 792.654 649.857 518.233 403.941 306.922 223.857 154.308 96.6066 51.6072 17.0867 1.2827 
1391.64 1301.39 1191.35 1071.3 942.579 816.801 696.44 580.304 471.398 374.754 290.918 217.717 154.78 100.852 56.7694 20.753 1.96337 
1127.86 1060.64 978.962 889.871 792.654 696.44 603.389 511.195 423.246 343.027 271.866 208.402 152.278 102.613 60.1457 23.4926 2.5036 
884.689 837.724 781.073 719.212 649.857 580.304 511.195 441.416 372.545 307.918 248.979 195.132 146.052 101.233 61.2727 25.1141 2.88925 
668.609 638.659 602.873 563.788 518.233 471.398 423.246 372.545 321.407 270.845 223.389 178.8 136.901 97.2824 60.491 25.7568 3.1237 
490.33 473.257 453.159 431.355 403.941 374.754 343.027 307.918 270.845 232.736 195.302 159.225 124.245 90.1476 57.2544 25.0729 3.16107 
346.401 338.669 330.098 320.82 306.922 290.918 271.866 248.979 223.389 195.302 166.888 138.24 109.758 81.0086 52.3574 23.4434 3.039 
229.378 228.418 228.088 227.818 223.857 217.717 208.402 195.132 178.8 159.225 138.24 116.631 93.999 70.5461 46.3414 21.1752 2.80737 
138.389 141.673 146.426 151.739 154.308 154.78 152.278 146.052 136.901 124.245 109.758 93.999 77.136 58.7352 39.1525 18.2114 2.46817 
70.2275 75.5261 82.6162 90.595 96.6066 100.852 102.613 101.233 97.2824 90.1476 81.0086 70.5461 58.7352 45.5403 30.7272 14.5311 2.00582 
25.4164 30.6741 37.5178 45.1477 51.6072 56.7694 60.1457 61.2727 60.491 57.2544 52.3574 46.3414 39.1525 30.7272 21.097 10.0987 1.41857 
0.398177 3.73691 8.03436 12.7865 17.0867 20.753 23.4926 25.1141 25.7568 25.0729 23.4434 21.1752 18.2114 14.5311 10.0987 4.9602 0.702479 
-1.63661 -1.0532 -0.317275 0.513134 1.2827 1.96337 2.5036 2.88925 3.1237 3.16107 3.039 2.80737 2.46817 2.00582 1.41857 0.702479 0.111205 
