-8.71101 -208.24 13.3156 258.385 51.453 -11.1807 -75.5764 3.56649 30.7974 0.0876818 -18.8256 -31.0814 4.34466 
7.10205 -15.5622 67.2054 -30.1289 0.1664 -42.5442 7.59512 -6.00807 -8.23013 2.78773 10.5633 11.0747 1.47072 
-3.71461 5.09968 13.358 -2.21564 0.798567 -3.65441 1.30867 -0.0238493 -3.42612 0.0917962 -0.39283 -1.41871 0.10056 
40.9439 139.198 8.60215 -172.512 49.7172 -14.4622 -45.5322 25.9753 -25.0218 -23.1127 27.2439 25.1696 -25.1568 
-18.4405 10.4648 97.4655 -32.2007 9.40048 30.0113 -10.0358 -2.44518 11.1557 -0.492042 3.94892 18.7634 -8.54869 
23.9956 -17.6337 -18.7187 5.51037 -6.49962 -15.5601 -1.49922 -3.14858 -12.7527 0.642896 -0.988142 -4.13932 2.69851 
7.47674 -85.1887 5.79655 80.6038 -27.2445 -5.85819 18.4268 43.0258 10.462 -43.308 38.0847 -22.6675 -35.7497 
-1.90215 -5.07999 -42.5499 23.2319 2.30443 -3.73863 0.609126 7.57661 42.9233 -15.4079 -2.27593 28.2191 -14.406 
-1.29889 6.21127 9.66366 -1.48766 3.168 4.57324 1.36131 -3.77609 -9.06021 0.611333 -1.80454 -11.0663 -0.226725 
-6.17025 51.4632 4.42152 -44.6232 12.2424 -19.2311 -4.47896 -70.1705 63.4777 63.7309 246.864 37.6534 -252.582 
-35.8624 7.65151 37.289 -14.9915 5.73049 14.0373 -6.14204 -1.05295 -29.2804 26.1236 27.8088 164.221 -52.2762 
10.8681 -1.04196 -12.3586 -1.23756 -0.376617 -1.56032 0.847371 4.18857 14.2253 -2.51327 -9.32787 -21.1238 0.189883 
