'InvCoshPar_uu_width','InvCoshPar_uu_g0','InvCoshPar_uu_g1','InvCoshPar_ud_width','InvCoshPar_ud_g0','InvCoshPar_ud_g1','InvCoshPar_us_width','InvCoshPar_us_g0','InvCoshPar_us_g1','InvCoshPar_ss_width','InvCoshPar_ss_g0','InvCoshPar_ss_g1'
0.64002,0.0985433,0.35943,0.665571,0.0575485,0.272928,0.273889,0.258775,0.837334,0.254274,0.229123,0.609624
0.647074,0.0984861,0.362825,0.657981,0.0574738,0.268804,0.275413,0.258124,0.837554,0.250473,0.231069,0.609111
0.643488,0.0992005,0.364261,0.663798,0.0566776,0.26757,0.275961,0.257846,0.8374,0.252053,0.228318,0.59962
0.64724,0.0993196,0.366744,0.659763,0.0566615,0.2655,0.276119,0.256876,0.832776,0.252406,0.228744,0.60271
0.64724,0.0993196,0.366744,0.659763,0.0566615,0.2655,0.276119,0.256876,0.832776,0.252406,0.228744,0.60271
0.651394,0.0993126,0.368831,0.650524,0.0573212,0.264267,0.271747,0.259067,0.833754,0.245811,0.231698,0.599315
0.643462,0.100158,0.368651,0.650137,0.0565904,0.2603,0.268115,0.26052,0.832459,0.24283,0.233039,0.59754
0.637329,0.100466,0.366859,0.647643,0.0568864,0.260554,0.267077,0.261132,0.833067,0.243641,0.232414,0.596737
0.629971,0.100444,0.362831,0.642063,0.0562082,0.254173,0.270739,0.260273,0.837545,0.245849,0.231584,0.598846
0.629971,0.100444,0.362831,0.642063,0.0562082,0.254173,0.270739,0.260273,0.837545,0.245849,0.231584,0.598846
0.626237,0.0996958,0.357364,0.644167,0.0565705,0.257134,0.269194,0.261403,0.839633,0.243863,0.232937,0.59999
0.626237,0.0996958,0.357364,0.644167,0.0565705,0.257134,0.269194,0.261403,0.839633,0.243863,0.232937,0.59999
0.626237,0.0996958,0.357364,0.644167,0.0565705,0.257134,0.269194,0.261403,0.839633,0.243863,0.232937,0.59999
0.633326,0.0990857,0.358384,0.642476,0.0567574,0.257221,0.275176,0.260122,0.847287,0.245097,0.23232,0.600412
0.636271,0.0990399,0.35974,0.642514,0.05681,0.257511,0.278132,0.258934,0.848025,0.239294,0.235799,0.601076
0.64166,0.0988025,0.361479,0.647354,0.0548277,0.249787,0.277218,0.263203,0.867899,0.242786,0.232871,0.596571
0.64166,0.0988025,0.361479,0.647354,0.0548277,0.249787,0.277218,0.263203,0.867899,0.242786,0.232871,0.596571
0.64266,0.0986872,0.36147,0.648078,0.0534472,0.243038,0.27362,0.26427,0.864989,0.23745,0.236334,0.598285
0.641896,0.0974756,0.355499,0.65095,0.0542534,0.24866,0.276922,0.263341,0.867923,0.240232,0.235659,0.603131
0.643023,0.0981142,0.359022,0.654101,0.0548049,0.253097,0.274064,0.265699,0.873394,0.234628,0.23742,0.595217
0.645857,0.0968816,0.354818,0.647626,0.054091,0.246127,0.279428,0.261014,0.8617,0.244602,0.234739,0.611137
0.645857,0.0968816,0.354818,0.647626,0.054091,0.246127,0.279428,0.261014,0.8617,0.244602,0.234739,0.611137
0.639901,0.0977074,0.355522,0.647312,0.0534451,0.242634,0.289888,0.256609,0.862132,0.245602,0.234283,0.611682
0.637296,0.0969469,0.350654,0.651522,0.0525534,0.240182,0.27803,0.262479,0.86604,0.24349,0.235934,0.613954
0.637296,0.0969469,0.350654,0.651522,0.0525534,0.240182,0.27803,0.262479,0.86604,0.24349,0.235934,0.613954
0.637415,0.0962183,0.347365,0.651777,0.0526583,0.240852,0.281664,0.262732,0.875607,0.235822,0.239807,0.610807
0.636575,0.0961937,0.346808,0.643879,0.0529218,0.238166,0.280546,0.263121,0.875087,0.238154,0.239005,0.613775
0.633373,0.0962262,0.345255,0.644281,0.0541877,0.244903,0.283392,0.262408,0.877802,0.238811,0.238873,0.615063
0.633373,0.0962262,0.345255,0.644281,0.0541877,0.244903,0.283392,0.262408,0.877802,0.238811,0.238873,0.615063
0.631088,0.0962731,0.344247,0.638403,0.0559822,0.251091,0.27899,0.265138,0.881932,0.246442,0.235847,0.621892
0.628481,0.0962453,0.342712,0.646301,0.0552199,0.251269,0.279836,0.265832,0.887436,0.244079,0.237134,0.621653
0.636707,0.0967227,0.349311,0.63979,0.0560174,0.252001,0.288031,0.261289,0.882229,0.249751,0.23366,0.620125
0.635426,0.0972861,0.351224,0.64505,0.0546778,0.247828,0.285838,0.261821,0.880188,0.254384,0.230642,0.617535
0.644283,0.0964477,0.35201,0.648882,0.053329,0.24284,0.28269,0.261542,0.871778,0.231892,0.242001,0.609774
0.641953,0.0963202,0.350214,0.646931,0.052792,0.239071,0.282121,0.262939,0.877701,0.23299,0.240576,0.606027
0.641953,0.0963202,0.350214,0.646931,0.052792,0.239071,0.282121,0.262939,0.877701,0.23299,0.240576,0.606027
0.641953,0.0963202,0.350214,0.646931,0.052792,0.239071,0.282121,0.262939,0.877701,0.23299,0.240576,0.606027
0.631568,0.0970495,0.348076,0.646681,0.0530609,0.240329,0.272717,0.267579,0.879892,0.235994,0.239215,0.608359
0.631568,0.0970495,0.348076,0.646681,0.0530609,0.240329,0.272717,0.267579,0.879892,0.235994,0.239215,0.608359
