# ICODE=0, JCODE=0
# Normalized GAUSSIAN BF, SIGMA_GAUSS=0.3
# NSAMPLE=20000000, Tblast=100, UPERPblast(x,y)=(0.75,0.75)
# BARYON_FUDGE=0.75
# ------- normalization=0.275956 -----------------
#dely    BF    dB     BFVar
0.050  0.4663  0.0002  0.0044
0.150  0.4259  0.0002  0.0043
0.250  0.3766  0.0002  0.0046
0.350  0.3232  0.0002  0.0056
0.450  0.2741  0.0001  0.0043
0.550  0.2235  0.0001  0.0032
0.650  0.1794  0.0001  0.0034
0.750  0.1393  0.0001  0.0044
0.850  0.1090  0.0001  0.0021
0.950  0.0808  0.0001  0.0022
1.050  0.0576  0.0001  0.0016
1.150  0.0405  0.0000  0.0021
1.250  0.0277  0.0000  0.0012
1.350  0.0170  0.0000  0.0008
1.450  0.0102  0.0000  0.0007
1.550  0.0054  0.0000  0.0003
1.650  0.0023  0.0000  0.0003
1.750  0.0006  0.0000  0.0001
