# ICODE=321, JCODE=-321
# Normalized GAUSSIAN BF, SIGMA_GAUSS=0.3
# NSAMPLE=100000, Tblast=100, UPERPblast(x,y)=(0.75,0.75)
# BARYON_FUDGE=0.1
# ------- normalization=-0.113697 -----------------
#dely    BF
0.050 -0.4898 -0.0176
0.150 -0.4262 -0.0159
0.250 -0.3101 -0.0131
0.350 -0.1998 -0.0090
0.450 -0.0914 -0.0047
0.550 -0.0311 -0.0018
0.650  0.0697  0.0044
0.750  0.0823  0.0063
0.850  0.0383  0.0033
0.950  0.0715  0.0076
1.050  0.0642  0.0074
1.150  0.0189  0.0029
1.250  0.0323  0.0059
1.350  0.0300  0.0067
1.450  0.0030  0.0011
1.550  0.0012  0.0012
1.650  0.0000  0.0000
1.750  0.0000  0.0000
