           0.05         0.2242          0.259         0.0927         0.2197         0.1556         0.1893         0.1128          0.202         0.1541         0.3141         0.2269         0.1421         0.2616         0.2147         0.1369         0.1997         0.1468         0.0791         0.2145         0.2038
           0.15         0.0684         0.0154         0.0824         0.1896         0.2597         0.1084         0.1366         0.1082         0.0341         0.0673         0.0145         0.1556         0.2004         0.1377         0.2838         0.2693         0.2187          0.195         0.0367         0.3925
           0.25         0.0947         0.0558          0.143         0.0968         0.0883         0.3048         0.0978         0.0956         0.2095         0.0578          0.193         0.2934         0.0877         0.1214          0.091         0.1453         0.0457              0         0.0716         0.0914
           0.35         0.1537          0.183         0.0654         0.1975         0.0369         0.1157         0.0975         0.0793         0.0955         0.1698         0.2432         0.0466         0.0515         0.1262         0.0625         0.0723          0.142         0.1296         0.0228              0
           0.45         0.1107              0              0         0.0147         0.0133         0.1153         0.0862         0.0871         0.2589         0.0921         0.0886         0.1148         0.1379         0.1163         0.1571         0.1555         0.0966              0              0         0.1329
           0.55              0         0.2537              0         0.0579         0.0436         0.0793         0.0694         0.0212         0.0191         0.0153         0.0893          0.154              0         0.1048         0.0147         0.0249         0.1172         0.0896         0.0523         0.0797
           0.65              0         0.1359         0.0428         0.1128         0.0384         0.0699         0.0801         0.0149         0.0194         0.0245              0         0.0515         0.0248         0.0242         0.0242         0.0498         0.0864         0.0547              0         0.0112
           0.75         0.1309              0         0.0143              0              0          0.095         0.0785              0              0         0.0478         0.0195         0.0309              0         0.0558              0         0.0491         0.0144         0.0809         0.0751              0
           0.85          0.062         0.0806              0              0              0         0.0999         0.1189         0.0369          0.016              0         0.0144         0.0232           0.01         0.0902              0         0.0353              0         0.0652              0          0.035
           0.95              0              0              0              0              0              0         0.0185         0.0253         0.0999              0         0.0208         0.0343              0              0         0.0372              0              0         0.0142         0.0713         0.0693
           1.05           0.07              0              0              0         0.0135              0              0              0         0.0227              0              0         0.0203              0         0.0644          0.055              0         0.0246              0           0.05              0
           1.15              0              0         0.0148              0              0              0         0.0142              0              0              0              0         0.0048          0.034         0.0241              0         0.0787              0              0              0              0
           1.25              0              0              0              0              0              0              0              0              0         0.0152         0.0248              0         0.0346              0              0              0              0              0              0              0
           1.35              0              0              0              0              0              0              0              0              0              0              0              0              0              0              0              0              0              0              0              0
           1.45              0              0              0         0.0433              0              0              0              0              0              0              0              0              0              0              0              0              0              0              0              0
           1.55              0              0              0              0              0              0              0              0              0              0              0              0              0              0              0              0              0              0              0              0
           1.65              0              0              0              0              0              0              0              0              0              0              0              0              0              0              0              0              0              0              0              0
           1.75              0              0              0              0              0              0              0              0              0              0              0              0              0              0              0              0              0              0              0              0
