# ICODE=211, JCODE=-211
# Normalized GAUSSIAN BF, SIGMA_GAUSS=0.3
# NSAMPLE=100000, Tblast=100, UPERPblast(x,y)=(0.75,0.75)
# BARYON_FUDGE=0.75
# ------- normalization=0.210975 -----------------
#dely    BF
0.050  0.2979  0.0023
0.150  0.2824  0.0023
0.250  0.2562  0.0022
0.350  0.2423  0.0022
0.450  0.2050  0.0020
0.550  0.1817  0.0019
0.650  0.1449  0.0016
0.750  0.1209  0.0015
0.850  0.1040  0.0014
0.950  0.0860  0.0013
1.050  0.0613  0.0011
1.150  0.0538  0.0011
1.250  0.0333  0.0007
1.350  0.0225  0.0006
1.450  0.0108  0.0004
1.550  0.0054  0.0002
1.650  0.0013  0.0001
1.750 -0.0000 -0.0000
