# ICODE=211, JCODE=-211
# SIGMA_QGP=1, SIGMA_HAD=0.1
# NSAMPLE=100000000, Tblast=102, UPERPblast(x,y)=(0.732,0.732)
# SOVERUD=0.93, QUARK_ENTROPY_RATIO=0.18, BARYON_FUDGE=0.666667
# ------- normalization=0.223743 -----------------
#dely    BF  sigmaB  QGP    LOCAL  RES_DECAYS
  0.15 0.843686 0.0230677 0.3086 0.365776 0.142984 0.263549 0.437153
  0.25 0.820573 0.0239305 0.2814 0.342931 0.13997 0.250488 0.430116
  0.35 0.794985 0.0248843 0.254 0.319503 0.139592 0.233801 0.421905
  0.45 0.756913 0.0255793 0.224 0.295939 0.134149 0.21322 0.409544
  0.55 0.710826 0.0261288 0.1934 0.272078 0.129742 0.190754 0.390329
  0.65 0.653911 0.0263497 0.1623 0.248199 0.125303 0.165996 0.362612
  0.75 0.590426 0.0263336 0.1324 0.224245 0.11862 0.141363 0.330442
  0.85 0.526962 0.0263263 0.1055 0.200204 0.112885 0.11788 0.295698
  0.95 0.459692 0.0260887 0.081 0.176205 0.106126 0.0970461 0.256519
  1.05 0.392739 0.0257935 0.0598 0.152264 0.0991699 0.0781537 0.215415
  1.15 0.328865 0.0256287 0.0422 0.12832 0.0911783 0.0615648 0.176122
  1.25 0.271731 0.0259994 0.0284 0.104515 0.0841984 0.0468832 0.139693
  1.35 0.223631 0.0276304 0.0181 0.0809369 0.0778384 0.0358304 0.109962
  1.45 0.18041 0.0312961 0.0104 0.0576464 0.0693885 0.0260207 0.0832663
  1.55 0.141298 0.0407449 0.0049 0.0346786 0.0634397 0.0173017 0.0605561
  1.65 0.0974549 0.0730575 0.0013 0.0133395 0.0524757 0.00749653 0.0299861
