# ICODE=321, JCODE=-321
# Normalized GAUSSIAN BF, SIGMA_GAUSS=0.3
# NSAMPLE=20000000, Tblast=100, UPERPblast(x,y)=(0.75,0.75)
# BARYON_FUDGE=0.75
# ------- normalization=0.0927716 -----------------
#dely    BF    dB     BFVar
0.050  0.1470  0.0006  0.0029
0.150  0.1370  0.0006  0.0046
0.250  0.1278  0.0006  0.0034
0.350  0.1120  0.0005  0.0022
0.450  0.0976  0.0005  0.0031
0.550  0.0812  0.0004  0.0027
0.650  0.0655  0.0004  0.0026
0.750  0.0506  0.0003  0.0015
0.850  0.0396  0.0003  0.0016
0.950  0.0284  0.0002  0.0019
1.050  0.0194  0.0002  0.0013
1.150  0.0117  0.0001  0.0007
1.250  0.0061  0.0001  0.0004
1.350  0.0028  0.0000  0.0004
1.450  0.0008  0.0000  0.0001
1.550  0.0002  0.0000  0.0000
1.650  0.0000  0.0000  0.0000
1.750  0.0000  0.0000  0.0000
