# ICODE=0, JCODE=0
# Normalized GAUSSIAN BF, SIGMA_GAUSS=0.3
# NSAMPLE=20000000, Tblast=100, UPERPblast(x,y)=(0.75,0.75)
# BARYON_FUDGE=0.75
# ------- normalization=0.240574 -----------------
#dely    BF    dB     BFVar
0.050  0.3270  0.0001  0.0035
0.150  0.3096  0.0001  0.0030
0.250  0.2838  0.0001  0.0033
0.350  0.2609  0.0001  0.0028
0.450  0.2340  0.0001  0.0026
0.550  0.2057  0.0001  0.0029
0.650  0.1778  0.0001  0.0010
0.750  0.1512  0.0001  0.0034
0.850  0.1223  0.0001  0.0014
0.950  0.0985  0.0001  0.0013
1.050  0.0758  0.0001  0.0012
1.150  0.0568  0.0001  0.0029
1.250  0.0408  0.0001  0.0017
1.350  0.0277  0.0000  0.0008
1.450  0.0174  0.0000  0.0007
1.550  0.0103  0.0000  0.0004
1.650  0.0049  0.0000  0.0003
1.750  0.0013  0.0000  0.0002
